utt_id,utt_id_role,speaker,child_id,session_id,utterance,utterance_clean,word_count,morph_count,utt_syllables_basic,utt_syllables_lenient,utt_syllables_strictY,utt_syllables_le,n_alpha_words,file,line_no,age_months,context_k1,context_k2,context_k3
14523,14523,MOT,John,24,"is there anything else you'd like to draw , John ?",is there anything else you'd like to draw John ?,9,11,11,14,10,11,9,John/020800.cha,1352,32.0,there .,five at once . there .,all five at once . five at once . there .
14524,14524,MOT,John,24,John .,John .,1,1,1,1,1,1,1,John/020800.cha,1355,32.0,is there anything else you'd like to draw John ?,there . is there anything else you'd like to draw John ?,five at once . there . is there anything else you'd like to draw John ?
14525,14525,MOT,John,24,no .,no .,1,1,1,1,1,1,1,John/020800.cha,1373,32.0,John .,is there anything else you'd like to draw John ? John .,there . is there anything else you'd like to draw John ? John .
14526,14526,MOT,John,24,that's Daddy .,that's Daddy .,2,3,3,3,3,3,2,John/020800.cha,1376,32.0,no .,John . no .,is there anything else you'd like to draw John ? John . no .
14527,14527,MOT,John,24,"do you wanna play with your farm , John ?",do you wanna play with your farm John ?,8,9,9,9,10,9,8,John/020800.cha,1379,32.0,that's Daddy .,no . that's Daddy .,John . no . that's Daddy .
14528,14528,MOT,John,24,come on .,come on .,2,2,2,3,2,2,2,John/020800.cha,1394,32.0,do you wanna play with your farm John ?,that's Daddy . do you wanna play with your farm John ?,no . that's Daddy . do you wanna play with your farm John ?
14529,14529,MOT,John,24,Anna's in here waiting for you .,Anna's in here waiting for you .,6,8,8,9,8,8,6,John/020800.cha,1397,32.0,come on .,do you wanna play with your farm John ? come on .,that's Daddy . do you wanna play with your farm John ? come on .
14530,14530,MOT,John,24,what are you up to ?,what are you up to ?,5,5,5,5,5,5,5,John/020800.cha,1425,32.0,Anna's in here waiting for you .,come on . Anna's in here waiting for you .,do you wanna play with your farm John ? come on . Anna's in here waiting for you .
14531,14531,MOT,John,24,do you need your nails cutting ?,do you need your nails cutting ?,6,6,7,7,7,7,6,John/020800.cha,1434,32.0,what are you up to ?,Anna's in here waiting for you . what are you up to ?,come on . Anna's in here waiting for you . what are you up to ?
14532,14532,MOT,John,24,does it hurt you ?,does it hurt you ?,4,4,4,4,4,4,4,John/020800.cha,1438,32.0,do you need your nails cutting ?,what are you up to ? do you need your nails cutting ?,Anna's in here waiting for you . what are you up to ? do you need your nails cutting ?
14533,14533,MOT,John,24,let me have a look at your finger nail please .,let me have a look at your finger nail please .,10,10,11,13,11,11,10,John/020800.cha,1441,32.0,does it hurt you ?,do you need your nails cutting ? does it hurt you ?,what are you up to ? do you need your nails cutting ? does it hurt you ?
14534,14534,MOT,John,24,no .,no .,1,1,1,1,1,1,1,John/020800.cha,1444,32.0,let me have a look at your finger nail please .,does it hurt you ? let me have a look at your finger nail please .,do you need your nails cutting ? does it hurt you ? let me have a look at your finger nail please .
14535,14535,MOT,John,24,not the bit you ripped off .,not the bit you ripped off .,6,7,7,7,7,7,6,John/020800.cha,1447,32.0,no .,let me have a look at your finger nail please . no .,does it hurt you ? let me have a look at your finger nail please . no .
14536,14536,MOT,John,24,on your finger .,on your finger .,3,3,4,4,4,4,3,John/020800.cha,1450,32.0,not the bit you ripped off .,no . not the bit you ripped off .,let me have a look at your finger nail please . no . not the bit you ripped off .
14537,14537,MOT,John,24,let me have a look .,let me have a look .,5,5,5,6,5,5,5,John/020800.cha,1453,32.0,on your finger .,not the bit you ripped off . on your finger .,no . not the bit you ripped off . on your finger .
14538,14538,MOT,John,24,oh yes .,oh yes .,2,2,2,2,2,2,2,John/020800.cha,1456,32.0,let me have a look .,on your finger . let me have a look .,not the bit you ripped off . on your finger . let me have a look .
14539,14539,MOT,John,24,sore finger .,sore finger .,2,2,3,4,3,3,2,John/020800.cha,1459,32.0,oh yes .,let me have a look . oh yes .,on your finger . let me have a look . oh yes .
14540,14540,MOT,John,24,John .,John .,1,1,1,1,1,1,1,John/020800.cha,1462,32.0,sore finger .,oh yes . sore finger .,let me have a look . oh yes . sore finger .
14541,14541,MOT,John,24,do you wanna bring your apples in here ?,do you wanna bring your apples in here ?,8,8,10,11,10,10,8,John/020800.cha,1465,32.0,John .,sore finger . John .,oh yes . sore finger . John .
14542,14542,MOT,John,24,pardon ?,pardon ?,1,1,2,2,2,2,1,John/020800.cha,1478,32.0,do you wanna bring your apples in here ?,John . do you wanna bring your apples in here ?,sore finger . John . do you wanna bring your apples in here ?
14543,14543,MOT,John,24,really ?,really ?,1,1,2,2,2,2,1,John/020800.cha,1487,32.0,pardon ?,do you wanna bring your apples in here ? pardon ?,John . do you wanna bring your apples in here ? pardon ?
14544,14544,MOT,John,24,where ?,where ?,1,1,1,2,1,1,1,John/020800.cha,1490,32.0,really ?,pardon ? really ?,do you wanna bring your apples in here ? pardon ? really ?
14545,14545,MOT,John,24,xxx teddy .,teddy .,1,1,2,2,2,2,1,John/020800.cha,1499,32.0,where ?,really ? where ?,pardon ? really ? where ?
14546,14546,MOT,John,24,"Missis_McNalley , wasn't it in your book ?",Missis_McNalley wasn't it in your book ?,7,9,9,9,10,9,7,John/020800.cha,1508,32.0,teddy .,where ? teddy .,really ? where ? teddy .
14547,14547,MOT,John,24,McNalley I think it was .,McNalley I think it was .,5,6,6,6,7,6,5,John/020800.cha,1514,32.0,Missis_McNalley wasn't it in your book ?,teddy . Missis_McNalley wasn't it in your book ?,where ? teddy . Missis_McNalley wasn't it in your book ?
14548,14548,MOT,John,24,"she helped Elfie get out_of the house , didn't she ?",she helped Elfie get out_of the house didn't she ?,10,13,11,13,11,11,10,John/020800.cha,1520,32.0,McNalley I think it was .,Missis_McNalley wasn't it in your book ? McNalley I think it was .,teddy . Missis_McNalley wasn't it in your book ? McNalley I think it was .
14549,14549,MOT,John,24,"what happened to Elfie in the book , John ?",what happened to Elfie in the book John ?,8,10,10,11,10,10,8,John/020800.cha,1523,32.0,she helped Elfie get out_of the house didn't she ?,McNalley I think it was . she helped Elfie get out_of the house didn't she ?,Missis_McNalley wasn't it in your book ? McNalley I think it was . she helped Elfie get out_of the house didn't she ?
14550,14550,MOT,John,24,do you remember what he did ?,do you remember what he did ?,6,7,8,8,8,8,6,John/020800.cha,1526,32.0,what happened to Elfie in the book John ?,she helped Elfie get out_of the house didn't she ? what happened to Elfie in the book John ?,McNalley I think it was . she helped Elfie get out_of the house didn't she ? what happened to Elfie in the book John ?
14551,14551,MOT,John,24,is that Anna's car ?,is that Anna's car ?,4,5,5,5,5,5,4,John/020800.cha,1532,32.0,do you remember what he did ?,what happened to Elfie in the book John ? do you remember what he did ?,she helped Elfie get out_of the house didn't she ? what happened to Elfie in the book John ? do you remember what he did ?
14552,14552,MOT,John,24,John .,John .,1,1,1,1,1,1,1,John/020800.cha,1535,32.0,is that Anna's car ?,do you remember what he did ? is that Anna's car ?,what happened to Elfie in the book John ? do you remember what he did ? is that Anna's car ?
14553,14553,MOT,John,24,what's in your bag here ?,what's in your bag here ?,5,6,5,6,5,5,5,John/020800.cha,1538,32.0,John .,is that Anna's car ? John .,do you remember what he did ? is that Anna's car ? John .
14554,14554,MOT,John,24,"hey you've got some more crayons in there , have you ?",hey you've got some more crayons in there have you ?,10,13,10,15,11,10,10,John/020800.cha,1541,32.0,what's in your bag here ?,John . what's in your bag here ?,is that Anna's car ? John . what's in your bag here ?
14555,14555,MOT,John,24,what is it ?,what is it ?,3,3,3,3,3,3,3,John/020800.cha,1547,32.0,hey you've got some more crayons in there have you ?,what's in your bag here ? hey you've got some more crayons in there have you ?,John . what's in your bag here ? hey you've got some more crayons in there have you ?
14556,14556,MOT,John,24,oh .,oh .,1,1,1,1,1,1,1,John/020800.cha,1553,32.0,what is it ?,hey you've got some more crayons in there have you ? what is it ?,what's in your bag here ? hey you've got some more crayons in there have you ? what is it ?
14557,14557,MOT,John,24,oh .,oh .,1,1,1,1,1,1,1,John/020800.cha,1574,32.0,oh .,what is it ? oh .,hey you've got some more crayons in there have you ? what is it ? oh .
14558,14558,MOT,John,24,"it took us two days to find those crayons , John .",it took us two days to find those crayons John .,10,12,10,11,11,10,10,John/020800.cha,1580,32.0,oh .,oh . oh .,what is it ? oh . oh .
14559,14559,MOT,John,24,try and keep them together now .,try and keep them together now .,6,6,8,8,8,8,6,John/020800.cha,1583,32.0,it took us two days to find those crayons John .,oh . it took us two days to find those crayons John .,oh . oh . it took us two days to find those crayons John .
14560,14560,MOT,John,24,I think there are some more chalks in that bag you know .,I think there are some more chalks in that bag you know .,12,12,12,15,12,12,12,John/020800.cha,1586,32.0,try and keep them together now .,it took us two days to find those crayons John . try and keep them together now .,oh . it took us two days to find those crayons John . try and keep them together now .
14561,14561,MOT,John,24,I'm sure I saw some yesterday .,I'm sure I saw some yesterday .,6,8,8,10,9,8,6,John/020800.cha,1589,32.0,I think there are some more chalks in that bag you know .,try and keep them together now . I think there are some more chalks in that bag you know .,it took us two days to find those crayons John . try and keep them together now . I think there are some more chalks in that bag you know .
14562,14562,MOT,John,24,John .,John .,1,1,1,1,1,1,1,John/020800.cha,1595,32.0,I'm sure I saw some yesterday .,I think there are some more chalks in that bag you know . I'm sure I saw some yesterday .,try and keep them together now . I think there are some more chalks in that bag you know . I'm sure I saw some yesterday .
14563,14563,MOT,John,24,there's a coat hanger in the fire .,there's a coat hanger in the fire .,7,8,9,10,9,9,7,John/020800.cha,1598,32.0,John .,I'm sure I saw some yesterday . John .,I think there are some more chalks in that bag you know . I'm sure I saw some yesterday . John .
14564,14564,MOT,John,24,<no no> [/] no .,no no no .,3,1,3,3,3,3,3,John/020800.cha,1601,32.0,there's a coat hanger in the fire .,John . there's a coat hanger in the fire .,I'm sure I saw some yesterday . John . there's a coat hanger in the fire .
14565,14565,MOT,John,24,no .,no .,1,1,1,1,1,1,1,John/020800.cha,1604,32.0,no no no .,there's a coat hanger in the fire . no no no .,John . there's a coat hanger in the fire . no no no .
14566,14566,MOT,John,24,that's not a good idea .,that's not a good idea .,5,6,6,6,6,6,5,John/020800.cha,1607,32.0,no .,no no no . no .,there's a coat hanger in the fire . no no no . no .
14567,14567,MOT,John,24,look .,look .,1,1,1,1,1,1,1,John/020800.cha,1610,32.0,that's not a good idea .,no . that's not a good idea .,no no no . no . that's not a good idea .
14568,14568,MOT,John,24,there's a coat hanger .,there's a coat hanger .,4,5,6,6,6,6,4,John/020800.cha,1613,32.0,look .,that's not a good idea . look .,no . that's not a good idea . look .
14569,14569,MOT,John,24,do you wanna play with this ?,do you wanna play with this ?,6,6,7,7,8,7,6,John/020800.cha,1616,32.0,there's a coat hanger .,look . there's a coat hanger .,that's not a good idea . look . there's a coat hanger .
14570,14570,MOT,John,24,no .,no .,1,1,1,1,1,1,1,John/020800.cha,1622,32.0,do you wanna play with this ?,there's a coat hanger . do you wanna play with this ?,look . there's a coat hanger . do you wanna play with this ?
14571,14571,MOT,John,24,no .,no .,1,1,1,1,1,1,1,John/020800.cha,1625,32.0,no .,do you wanna play with this ? no .,there's a coat hanger . do you wanna play with this ? no .
14572,14572,MOT,John,24,"no , John .",no John .,2,3,2,2,2,2,2,John/020800.cha,1628,32.0,no .,no . no .,do you wanna play with this ? no . no .
14573,14573,MOT,John,24,we're not having chalks in the fire or crayons in the fire .,we're not having chalks in the fire or crayons in the fire .,12,13,13,16,14,13,12,John/020800.cha,1631,32.0,no John .,no . no John .,no . no . no John .
14574,14574,MOT,John,24,go and look in your bag and see if there <are anything in there> [//] is anything in there .,go and look in your bag and see if there are anything in there is anything in there .,18,14,22,25,20,22,18,John/020800.cha,1634,32.0,we're not having chalks in the fire or crayons in the fire .,no John . we're not having chalks in the fire or crayons in the fire .,no . no John . we're not having chalks in the fire or crayons in the fire .
14575,14575,MOT,John,24,or maybe you can make another building for your farm with the bricks that are in your bag .,or maybe you can make another building for your farm with the bricks that are in your bag .,18,18,21,23,21,21,18,John/020800.cha,1637,32.0,go and look in your bag and see if there are anything in there is anything in there .,we're not having chalks in the fire or crayons in the fire . go and look in your bag and see if there are anything in there is anything in there .,no John . we're not having chalks in the fire or crayons in the fire . go and look in your bag and see if there are anything in there is anything in there .
14576,14576,MOT,John,24,"who took you on the digger , John ?",who took you on the digger John ?,7,9,8,8,8,8,7,John/020800.cha,1662,32.0,or maybe you can make another building for your farm with the bricks that are in your bag .,go and look in your bag and see if there are anything in there is anything in there . or maybe you can make another building for your farm with the bricks that are in your bag .,we're not having chalks in the fire or crayons in the fire . go and look in your bag and see if there are anything in there is anything in there . or maybe you can make another building for your farm with the bricks that are in your bag .
14577,14577,MOT,John,24,that's right .,that's right .,2,3,2,2,2,2,2,John/020800.cha,1668,32.0,who took you on the digger John ?,or maybe you can make another building for your farm with the bricks that are in your bag . who took you on the digger John ?,go and look in your bag and see if there are anything in there is anything in there . or maybe you can make another building for your farm with the bricks that are in your bag . who took you on the digger John ?
14578,14578,MOT,John,24,took you to the farm .,took you to the farm .,5,6,5,5,5,5,5,John/020800.cha,1671,32.0,that's right .,who took you on the digger John ? that's right .,or maybe you can make another building for your farm with the bricks that are in your bag . who took you on the digger John ? that's right .
14579,14579,MOT,John,24,what color was Graham's car ?,what color was Graham's car ?,5,7,7,7,7,7,5,John/020800.cha,1677,32.0,took you to the farm .,that's right . took you to the farm .,who took you on the digger John ? that's right . took you to the farm .
14580,14580,MOT,John,24,dark grey .,dark grey .,2,2,2,2,3,2,2,John/020800.cha,1686,32.0,what color was Graham's car ?,took you to the farm . what color was Graham's car ?,that's right . took you to the farm . what color was Graham's car ?
14581,14581,MOT,John,24,I can't remember actually .,I can't remember actually .,4,5,8,8,8,8,4,John/020800.cha,1689,32.0,dark grey .,what color was Graham's car ? dark grey .,took you to the farm . what color was Graham's car ? dark grey .
14582,14582,MOT,John,24,was it not a red car ?,was it not a red car ?,6,7,6,6,6,6,6,John/020800.cha,1692,32.0,I can't remember actually .,dark grey . I can't remember actually .,what color was Graham's car ? dark grey . I can't remember actually .
14583,14583,MOT,John,24,yeah .,yeah .,1,1,1,1,1,1,1,John/020800.cha,1698,32.0,was it not a red car ?,I can't remember actually . was it not a red car ?,dark grey . I can't remember actually . was it not a red car ?
14584,14584,MOT,John,24,it had a problem with batterys .,it had a problem with batterys .,6,7,9,9,8,9,6,John/020800.cha,1701,32.0,yeah .,was it not a red car ? yeah .,I can't remember actually . was it not a red car ? yeah .
14585,14585,MOT,John,24,John .,John .,1,1,1,1,1,1,1,John/020800.cha,1708,32.0,it had a problem with batterys .,yeah . it had a problem with batterys .,was it not a red car ? yeah . it had a problem with batterys .
14586,14586,MOT,John,24,how_about if we make a little hat ?,how_about if we make a little hat ?,8,7,9,11,9,10,8,John/020800.cha,1711,32.0,John .,it had a problem with batterys . John .,yeah . it had a problem with batterys . John .
14587,14587,MOT,John,24,shall we make a little hat for dolly ?,shall we make a little hat for dolly ?,8,8,9,11,9,10,8,John/020800.cha,1714,32.0,how_about if we make a little hat ?,John . how_about if we make a little hat ?,it had a problem with batterys . John . how_about if we make a little hat ?
14588,14588,MOT,John,24,we can give it to her later .,we can give it to her later .,7,7,8,9,8,8,7,John/020800.cha,1717,32.0,shall we make a little hat for dolly ?,how_about if we make a little hat ? shall we make a little hat for dolly ?,John . how_about if we make a little hat ? shall we make a little hat for dolly ?
14589,14589,MOT,John,24,do you wanna color the hat in in a minute ?,do you wanna color the hat in in a minute ?,10,10,13,14,13,13,10,John/020800.cha,1720,32.0,we can give it to her later .,shall we make a little hat for dolly ? we can give it to her later .,how_about if we make a little hat ? shall we make a little hat for dolly ? we can give it to her later .
14590,14590,MOT,John,24,yeah .,yeah .,1,1,1,1,1,1,1,John/020800.cha,1726,32.0,do you wanna color the hat in in a minute ?,we can give it to her later . do you wanna color the hat in in a minute ?,shall we make a little hat for dolly ? we can give it to her later . do you wanna color the hat in in a minute ?
14591,14591,MOT,John,24,all right .,all right .,2,2,2,2,2,2,2,John/020800.cha,1738,32.0,yeah .,do you wanna color the hat in in a minute ? yeah .,we can give it to her later . do you wanna color the hat in in a minute ? yeah .
14592,14592,MOT,John,24,just a minute .,just a minute .,3,3,4,5,4,4,3,John/020800.cha,1741,32.0,all right .,yeah . all right .,do you wanna color the hat in in a minute ? yeah . all right .
14593,14593,MOT,John,24,I haven't finished yet .,I haven't finished yet .,4,6,7,7,7,7,4,John/020800.cha,1744,32.0,just a minute .,all right . just a minute .,yeah . all right . just a minute .
14594,14594,MOT,John,24,I haven't finished .,I haven't finished .,3,5,6,6,6,6,3,John/020800.cha,1747,32.0,I haven't finished yet .,just a minute . I haven't finished yet .,all right . just a minute . I haven't finished yet .
14595,14595,MOT,John,24,your post .,your post .,2,2,2,2,2,2,2,John/020800.cha,1753,32.0,I haven't finished .,I haven't finished yet . I haven't finished .,just a minute . I haven't finished yet . I haven't finished .
14596,14596,MOT,John,24,"nobody got any post today , did they ?",nobody got any post today did they ?,7,10,10,10,12,10,7,John/020800.cha,1756,32.0,your post .,I haven't finished . your post .,I haven't finished yet . I haven't finished . your post .
14597,14597,MOT,John,24,it's better for dolly I think .,it's better for dolly I think .,6,7,8,8,8,8,6,John/020800.cha,1765,32.0,nobody got any post today did they ?,your post . nobody got any post today did they ?,I haven't finished . your post . nobody got any post today did they ?
14598,14598,MOT,John,24,yeah .,yeah .,1,1,1,1,1,1,1,John/020800.cha,1771,32.0,it's better for dolly I think .,nobody got any post today did they ? it's better for dolly I think .,your post . nobody got any post today did they ? it's better for dolly I think .
14599,14599,MOT,John,24,it's too small for you .,it's too small for you .,5,6,5,5,5,5,5,John/020800.cha,1774,32.0,yeah .,it's better for dolly I think . yeah .,nobody got any post today did they ? it's better for dolly I think . yeah .
14600,14600,MOT,John,24,color it in .,color it in .,3,3,4,4,4,4,3,John/020800.cha,1777,32.0,it's too small for you .,yeah . it's too small for you .,it's better for dolly I think . yeah . it's too small for you .
14601,14601,MOT,John,24,whoops .,whoops .,1,1,1,1,1,1,1,John/020800.cha,1783,32.0,color it in .,it's too small for you . color it in .,yeah . it's too small for you . color it in .
14602,14602,MOT,John,24,there .,there .,1,1,1,2,1,1,1,John/020800.cha,1786,32.0,whoops .,color it in . whoops .,it's too small for you . color it in . whoops .
14603,14603,MOT,John,24,"looks like new , John .",looks like new John .,4,5,4,5,4,4,4,John/020800.cha,1789,32.0,there .,whoops . there .,color it in . whoops . there .
14604,14604,MOT,John,24,look .,look .,1,1,1,1,1,1,1,John/020800.cha,1792,32.0,looks like new John .,there . looks like new John .,whoops . there . looks like new John .
14605,14605,MOT,John,24,don't see many of those .,don't see many of those .,5,6,6,7,6,6,5,John/020800.cha,1795,32.0,look .,looks like new John . look .,there . looks like new John . look .
14606,14606,MOT,John,24,yeah .,yeah .,1,1,1,1,1,1,1,John/020800.cha,1798,32.0,don't see many of those .,look . don't see many of those .,looks like new John . look . don't see many of those .
14607,14607,MOT,John,24,that's where they all end up .,that's where they all end up .,6,7,6,7,7,6,6,John/020800.cha,1801,32.0,yeah .,don't see many of those . yeah .,look . don't see many of those . yeah .
14608,14608,MOT,John,24,John .,John .,1,1,1,1,1,1,1,John/020800.cha,1804,32.0,that's where they all end up .,yeah . that's where they all end up .,don't see many of those . yeah . that's where they all end up .
14609,14609,MOT,John,24,no .,no .,1,1,1,1,1,1,1,John/020800.cha,1807,32.0,John .,that's where they all end up . John .,yeah . that's where they all end up . John .
14610,14610,MOT,John,24,John .,John .,1,1,1,1,1,1,1,John/020800.cha,1810,32.0,no .,John . no .,that's where they all end up . John . no .
14611,14611,MOT,John,24,otherwise all the crayons go away for a few days .,otherwise all the crayons go away for a few days .,10,10,13,14,15,13,10,John/020800.cha,1813,32.0,John .,no . John .,John . no . John .
14612,14612,MOT,John,24,your choice .,your choice .,2,2,2,3,2,2,2,John/020800.cha,1816,32.0,otherwise all the crayons go away for a few days .,John . otherwise all the crayons go away for a few days .,no . John . otherwise all the crayons go away for a few days .
14613,14613,MOT,John,24,"no , John .",no John .,2,3,2,2,2,2,2,John/020800.cha,1819,32.0,your choice .,otherwise all the crayons go away for a few days . your choice .,John . otherwise all the crayons go away for a few days . your choice .
14614,14614,MOT,John,24,you want the crayons to be put away for two days ?,you want the crayons to be put away for two days ?,11,12,12,12,14,12,11,John/020800.cha,1822,32.0,no John .,your choice . no John .,otherwise all the crayons go away for a few days . your choice . no John .
14615,14615,MOT,John,24,well don't post them then .,well don't post them then .,5,6,5,5,5,5,5,John/020800.cha,1828,32.0,you want the crayons to be put away for two days ?,no John . you want the crayons to be put away for two days ?,your choice . no John . you want the crayons to be put away for two days ?
14616,14616,MOT,John,24,because you won't [: willn't] have any left .,because you won't have any left .,6,7,7,9,7,7,6,John/020800.cha,1831,32.0,well don't post them then .,you want the crayons to be put away for two days ? well don't post them then .,no John . you want the crayons to be put away for two days ? well don't post them then .
14617,14617,MOT,John,24,mhm .,mhm .,1,1,1,1,1,1,1,John/020800.cha,1849,32.0,because you won't have any left .,well don't post them then . because you won't have any left .,you want the crayons to be put away for two days ? well don't post them then . because you won't have any left .
14618,14618,MOT,John,24,"where are the other pencils , John ?",where are the other pencils John ?,6,7,8,9,8,8,6,John/020800.cha,1855,32.0,mhm .,because you won't have any left . mhm .,well don't post them then . because you won't have any left . mhm .
14619,14619,MOT,John,24,whoops .,whoops .,1,1,1,1,1,1,1,John/020800.cha,1858,32.0,where are the other pencils John ?,mhm . where are the other pencils John ?,because you won't have any left . mhm . where are the other pencils John ?
14620,14620,MOT,John,24,mhm .,mhm .,1,1,1,1,1,1,1,John/020800.cha,1872,32.0,whoops .,where are the other pencils John ? whoops .,mhm . where are the other pencils John ? whoops .
14621,14621,MOT,John,24,does it have a door ?,does it have a door ?,5,5,5,6,5,5,5,John/020800.cha,1875,32.0,mhm .,whoops . mhm .,where are the other pencils John ? whoops . mhm .
14622,14622,MOT,John,24,can the man get out ?,can the man get out ?,5,5,5,5,5,5,5,John/020800.cha,1878,32.0,does it have a door ?,mhm . does it have a door ?,whoops . mhm . does it have a door ?
14623,14623,MOT,John,24,oh .,oh .,1,1,1,1,1,1,1,John/020800.cha,1884,32.0,can the man get out ?,does it have a door ? can the man get out ?,mhm . does it have a door ? can the man get out ?
14624,14624,MOT,John,24,how's he gonna [: going to] get out ?,how's he gonna get out ?,5,7,6,6,6,6,5,John/020800.cha,1887,32.0,oh .,can the man get out ? oh .,does it have a door ? can the man get out ? oh .
14625,14625,MOT,John,24,hafta jump out the roof .,hafta jump out the roof .,5,5,6,6,6,6,5,John/020800.cha,1893,32.0,how's he gonna get out ?,oh . how's he gonna get out ?,can the man get out ? oh . how's he gonna get out ?
14626,14626,MOT,John,24,what's that ?,what's that ?,2,3,2,2,2,2,2,John/020800.cha,1906,32.0,hafta jump out the roof .,how's he gonna get out ? hafta jump out the roof .,oh . how's he gonna get out ? hafta jump out the roof .
14627,14627,MOT,John,24,what is it ?,what is it ?,3,3,3,3,3,3,3,John/020800.cha,1909,32.0,what's that ?,hafta jump out the roof . what's that ?,how's he gonna get out ? hafta jump out the roof . what's that ?
14628,14628,MOT,John,24,mhm .,mhm .,1,1,1,1,1,1,1,John/020800.cha,1924,32.0,what is it ?,what's that ? what is it ?,hafta jump out the roof . what's that ? what is it ?
14629,14629,MOT,John,24,mhm .,mhm .,1,1,1,1,1,1,1,John/020800.cha,1942,32.0,mhm .,what is it ? mhm .,what's that ? what is it ? mhm .
14630,14630,MOT,John,24,put the car in the carwash .,put the car in the carwash .,6,6,7,7,7,7,6,John/020800.cha,1945,32.0,mhm .,mhm . mhm .,what is it ? mhm . mhm .
14631,14631,MOT,John,24,"what happens in the carwash , John ?",what happens in the carwash John ?,6,7,8,8,8,8,6,John/020800.cha,1954,32.0,put the car in the carwash .,mhm . put the car in the carwash .,mhm . mhm . put the car in the carwash .
14632,14632,MOT,John,24,yeah .,yeah .,1,1,1,1,1,1,1,John/020800.cha,1963,32.0,what happens in the carwash John ?,put the car in the carwash . what happens in the carwash John ?,mhm . put the car in the carwash . what happens in the carwash John ?
14633,14633,MOT,John,24,it is a bit .,it is a bit .,4,4,4,4,4,4,4,John/020800.cha,1966,32.0,yeah .,what happens in the carwash John ? yeah .,put the car in the carwash . what happens in the carwash John ? yeah .
14634,14634,MOT,John,24,as_well ?,as_well ?,2,1,2,2,2,2,2,John/020800.cha,1972,32.0,it is a bit .,yeah . it is a bit .,what happens in the carwash John ? yeah . it is a bit .
14635,14635,MOT,John,24,mhm .,mhm .,1,1,1,1,1,1,1,John/020800.cha,1975,32.0,as_well ?,it is a bit . as_well ?,yeah . it is a bit . as_well ?
14636,14636,MOT,John,24,have you put the horse through the carwash as_well ?,have you put the horse through the carwash as_well ?,10,10,11,13,11,11,10,John/020800.cha,1987,32.0,mhm .,as_well ? mhm .,it is a bit . as_well ? mhm .
14637,14637,MOT,John,24,no .,no .,1,1,1,1,1,1,1,John/020800.cha,1993,32.0,have you put the horse through the carwash as_well ?,mhm . have you put the horse through the carwash as_well ?,as_well ? mhm . have you put the horse through the carwash as_well ?
14638,14638,MOT,John,24,I don't think they like it very much .,I don't think they like it very much .,8,9,9,10,10,9,8,John/020800.cha,1996,32.0,no .,have you put the horse through the carwash as_well ? no .,mhm . have you put the horse through the carwash as_well ? no .
14639,14639,MOT,John,24,do you get big rollers that come and clean the car ?,do you get big rollers that come and clean the car ?,11,11,12,13,12,12,11,John/020800.cha,2005,32.0,I don't think they like it very much .,no . I don't think they like it very much .,have you put the horse through the carwash as_well ? no . I don't think they like it very much .
14640,14640,MOT,John,24,do you remember that ?,do you remember that ?,4,4,6,6,6,6,4,John/020800.cha,2008,32.0,do you get big rollers that come and clean the car ?,I don't think they like it very much . do you get big rollers that come and clean the car ?,no . I don't think they like it very much . do you get big rollers that come and clean the car ?
14641,14641,MOT,John,24,in the carwash .,in the carwash .,3,3,4,4,4,4,3,John/020800.cha,2011,32.0,do you remember that ?,do you get big rollers that come and clean the car ? do you remember that ?,I don't think they like it very much . do you get big rollers that come and clean the car ? do you remember that ?
14642,14642,MOT,John,24,they come right up close .,they come right up close .,5,5,5,7,6,5,5,John/020800.cha,2014,32.0,in the carwash .,do you remember that ? in the carwash .,do you get big rollers that come and clean the car ? do you remember that ? in the carwash .
14643,14643,MOT,John,24,looks as_if they're gonna [: going to] come through the windows doesn't it ?,looks as_if they're gonna come through the windows doesn't it ?,11,13,13,15,13,13,11,John/020800.cha,2017,32.0,they come right up close .,in the carwash . they come right up close .,do you remember that ? in the carwash . they come right up close .
14644,14644,MOT,John,24,I see .,I see .,2,2,2,2,2,2,2,John/020800.cha,2035,32.0,looks as_if they're gonna come through the windows doesn't it ?,they come right up close . looks as_if they're gonna come through the windows doesn't it ?,in the carwash . they come right up close . looks as_if they're gonna come through the windows doesn't it ?
14645,14645,MOT,John,24,who do you know that lives in London then ?,who do you know that lives in London then ?,9,9,11,11,11,11,9,John/020800.cha,2038,32.0,I see .,looks as_if they're gonna come through the windows doesn't it ? I see .,they come right up close . looks as_if they're gonna come through the windows doesn't it ? I see .
14646,14646,MOT,John,24,do you know anybody who lives in London ?,do you know anybody who lives in London ?,8,8,13,13,12,13,8,John/020800.cha,2044,32.0,who do you know that lives in London then ?,I see . who do you know that lives in London then ?,looks as_if they're gonna come through the windows doesn't it ? I see . who do you know that lives in London then ?
14647,14647,MOT,John,24,yeah .,yeah .,1,1,1,1,1,1,1,John/020800.cha,2050,32.0,do you know anybody who lives in London ?,who do you know that lives in London then ? do you know anybody who lives in London ?,I see . who do you know that lives in London then ? do you know anybody who lives in London ?
14648,14648,MOT,John,24,do we live in London ?,do we live in London ?,5,5,6,7,6,6,5,John/020800.cha,2056,32.0,yeah .,do you know anybody who lives in London ? yeah .,who do you know that lives in London then ? do you know anybody who lives in London ? yeah .
14649,14649,MOT,John,24,John .,John .,1,1,1,1,1,1,1,John/020800.cha,2059,32.0,do we live in London ?,yeah . do we live in London ?,do you know anybody who lives in London ? yeah . do we live in London ?
