utt_id,utt_id_role,speaker,child_id,session_id,utterance,utterance_clean,word_count,morph_count,utt_syllables_basic,utt_syllables_lenient,utt_syllables_strictY,utt_syllables_le,n_alpha_words,file,line_no,age_months,context_k1,context_k2,context_k3
14955,14955,MOT,Liz,24,"it's very big , isn't it ?",it's very big isn't it ?,5,8,6,6,6,6,5,Liz/020703.cha,630,31.1,yeah .,you're right . yeah .,it is wobbly . you're right . yeah .
14956,14956,MOT,Liz,24,yeah .,yeah .,1,1,1,1,1,1,1,Liz/020703.cha,637,31.1,it's very big isn't it ?,yeah . it's very big isn't it ?,you're right . yeah . it's very big isn't it ?
14957,14957,MOT,Liz,24,okay .,okay .,1,1,2,2,3,2,1,Liz/020703.cha,643,31.1,yeah .,it's very big isn't it ? yeah .,yeah . it's very big isn't it ? yeah .
14958,14958,MOT,Liz,24,can you reach it ?,can you reach it ?,4,4,4,4,4,4,4,Liz/020703.cha,649,31.1,okay .,yeah . okay .,it's very big isn't it ? yeah . okay .
14959,14959,MOT,Liz,24,oh well done .,oh well done .,3,4,3,4,3,3,3,Liz/020703.cha,652,31.1,can you reach it ?,okay . can you reach it ?,yeah . okay . can you reach it ?
14960,14960,MOT,Liz,24,"I think it's bigger than you now , Liz .",I think it's bigger than you now Liz .,8,10,9,9,9,9,8,Liz/020703.cha,655,31.1,oh well done .,can you reach it ? oh well done .,okay . can you reach it ? oh well done .
14961,14961,MOT,Liz,24,oh: .,oh .,1,1,1,1,1,1,1,Liz/020703.cha,658,31.1,I think it's bigger than you now Liz .,oh well done . I think it's bigger than you now Liz .,can you reach it ? oh well done . I think it's bigger than you now Liz .
14962,14962,MOT,Liz,24,it did fall on me today .,it did fall on me today .,6,7,7,7,8,7,6,Liz/020703.cha,667,31.1,oh .,I think it's bigger than you now Liz . oh .,oh well done . I think it's bigger than you now Liz . oh .
14963,14963,MOT,Liz,24,I haven't done anything to it .,I haven't done anything to it .,6,8,9,10,8,9,6,Liz/020703.cha,677,31.1,it did fall on me today .,oh . it did fall on me today .,I think it's bigger than you now Liz . oh . it did fall on me today .
14964,14964,MOT,Liz,24,yeah .,yeah .,1,1,1,1,1,1,1,Liz/020703.cha,683,31.1,I haven't done anything to it .,it did fall on me today . I haven't done anything to it .,oh . it did fall on me today . I haven't done anything to it .
14965,14965,MOT,Liz,24,you better had .,you better had .,3,4,4,4,4,4,3,Liz/020703.cha,686,31.1,yeah .,I haven't done anything to it . yeah .,it did fall on me today . I haven't done anything to it . yeah .
14966,14966,MOT,Liz,24,oh: .,oh .,1,1,1,1,1,1,1,Liz/020703.cha,692,31.1,you better had .,yeah . you better had .,I haven't done anything to it . yeah . you better had .
14967,14967,MOT,Liz,24,there we go .,there we go .,3,3,3,4,3,3,3,Liz/020703.cha,695,31.1,oh .,you better had . oh .,yeah . you better had . oh .
14968,14968,MOT,Liz,24,www .,.,0,0,0,0,0,0,0,Liz/020703.cha,698,31.1,there we go .,oh . there we go .,you better had . oh . there we go .
14969,14969,MOT,Liz,24,did it ?,did it ?,2,3,2,2,2,2,2,Liz/020703.cha,706,31.1,.,there we go . .,oh . there we go . .
14970,14970,MOT,Liz,24,well .,well .,1,1,1,1,1,1,1,Liz/020703.cha,709,31.1,did it ?,. did it ?,there we go . . did it ?
14971,14971,MOT,Liz,24,oh yeah ?,oh yeah ?,2,2,2,2,2,2,2,Liz/020703.cha,716,31.1,well .,did it ? well .,. did it ? well .
14972,14972,MOT,Liz,24,mhm .,mhm .,1,1,1,1,1,1,1,Liz/020703.cha,722,31.1,oh yeah ?,well . oh yeah ?,did it ? well . oh yeah ?
14973,14973,MOT,Liz,24,"putting it on the green one this time , are you ?",putting it on the green one this time are you ?,10,12,11,12,11,11,10,Liz/020703.cha,725,31.1,mhm .,oh yeah ? mhm .,well . oh yeah ? mhm .
14974,14974,MOT,Liz,24,yeah .,yeah .,1,1,1,1,1,1,1,Liz/020703.cha,731,31.1,putting it on the green one this time are you ?,mhm . putting it on the green one this time are you ?,oh yeah ? mhm . putting it on the green one this time are you ?
14975,14975,MOT,Liz,24,oh: .,oh .,1,1,1,1,1,1,1,Liz/020703.cha,740,31.1,yeah .,putting it on the green one this time are you ? yeah .,mhm . putting it on the green one this time are you ? yeah .
14976,14976,MOT,Liz,24,is it getting wobbly ?,is it getting wobbly ?,4,4,6,6,6,6,4,Liz/020703.cha,743,31.1,oh .,yeah . oh .,putting it on the green one this time are you ? yeah . oh .
14977,14977,MOT,Liz,24,thank_you .,thank_you .,2,1,2,2,2,2,2,Liz/020703.cha,746,31.1,is it getting wobbly ?,oh . is it getting wobbly ?,yeah . oh . is it getting wobbly ?
14978,14978,MOT,Liz,24,okay .,okay .,1,1,2,2,3,2,1,Liz/020703.cha,752,31.1,thank_you .,is it getting wobbly ? thank_you .,oh . is it getting wobbly ? thank_you .
14979,14979,MOT,Liz,24,"oh I wouldn't dream of it , Liz .",oh I wouldn't dream of it Liz .,7,9,7,7,7,7,7,Liz/020703.cha,758,31.1,okay .,thank_you . okay .,is it getting wobbly ? thank_you . okay .
14980,14980,MOT,Liz,24,<I'll just> [/] I'll just watch .,I'll just I'll just watch .,5,4,5,5,5,5,5,Liz/020703.cha,764,31.1,oh I wouldn't dream of it Liz .,okay . oh I wouldn't dream of it Liz .,thank_you . okay . oh I wouldn't dream of it Liz .
14981,14981,MOT,Liz,24,mhm .,mhm .,1,1,1,1,1,1,1,Liz/020703.cha,770,31.1,I'll just I'll just watch .,oh I wouldn't dream of it Liz . I'll just I'll just watch .,okay . oh I wouldn't dream of it Liz . I'll just I'll just watch .
14982,14982,MOT,Liz,24,oh: .,oh .,1,1,1,1,1,1,1,Liz/020703.cha,776,31.1,mhm .,I'll just I'll just watch . mhm .,oh I wouldn't dream of it Liz . I'll just I'll just watch . mhm .
14983,14983,MOT,Liz,24,"now it's big , isn't it ?",now it's big isn't it ?,5,8,5,5,5,5,5,Liz/020703.cha,779,31.1,oh .,mhm . oh .,I'll just I'll just watch . mhm . oh .
14984,14984,MOT,Liz,24,I don't think so .,I don't think so .,4,5,4,4,4,4,4,Liz/020703.cha,785,31.1,now it's big isn't it ?,oh . now it's big isn't it ?,mhm . oh . now it's big isn't it ?
14985,14985,MOT,Liz,24,no .,no .,1,1,1,1,1,1,1,Liz/020703.cha,791,31.1,I don't think so .,now it's big isn't it ? I don't think so .,oh . now it's big isn't it ? I don't think so .
14986,14986,MOT,Liz,24,I saw you push it .,I saw you push it .,5,6,5,5,5,5,5,Liz/020703.cha,797,31.1,no .,I don't think so . no .,now it's big isn't it ? I don't think so . no .
14987,14987,MOT,Liz,24,"it's not an accident when you push it , is it ?",it's not an accident when you push it is it ?,10,12,12,12,12,12,10,Liz/020703.cha,800,31.1,I saw you push it .,no . I saw you push it .,I don't think so . no . I saw you push it .
14988,14988,MOT,Liz,24,&-eh ?,?,0,0,0,0,0,0,0,Liz/020703.cha,803,31.1,it's not an accident when you push it is it ?,I saw you push it . it's not an accident when you push it is it ?,no . I saw you push it . it's not an accident when you push it is it ?
14989,14989,MOT,Liz,24,it's on purpose then .,it's on purpose then .,4,5,5,6,5,5,4,Liz/020703.cha,804,31.1,?,it's not an accident when you push it is it ? ?,I saw you push it . it's not an accident when you push it is it ? ?
14990,14990,MOT,Liz,24,there's some behind you .,there's some behind you .,4,5,6,7,6,6,4,Liz/020703.cha,813,31.1,it's on purpose then .,? it's on purpose then .,it's not an accident when you push it is it ? ? it's on purpose then .
14991,14991,MOT,Liz,24,trying to escape .,trying to escape .,3,4,4,5,4,4,3,Liz/020703.cha,816,31.1,there's some behind you .,it's on purpose then . there's some behind you .,? it's on purpose then . there's some behind you .
14992,14992,MOT,Liz,24,yeah .,yeah .,1,1,1,1,1,1,1,Liz/020703.cha,831,31.1,trying to escape .,there's some behind you . trying to escape .,it's on purpose then . there's some behind you . trying to escape .
14993,14993,MOT,Liz,24,"well those two are the same , aren't they ?",well those two are the same aren't they ?,8,10,9,11,10,9,8,Liz/020703.cha,837,31.1,yeah .,trying to escape . yeah .,there's some behind you . trying to escape . yeah .
14994,14994,MOT,Liz,24,this one and this one .,this one and this one .,5,5,5,5,5,5,5,Liz/020703.cha,840,31.1,well those two are the same aren't they ?,yeah . well those two are the same aren't they ?,trying to escape . yeah . well those two are the same aren't they ?
14995,14995,MOT,Liz,24,three bits .,three bits .,2,2,2,2,2,2,2,Liz/020703.cha,846,31.1,this one and this one .,well those two are the same aren't they ? this one and this one .,yeah . well those two are the same aren't they ? this one and this one .
14996,14996,MOT,Liz,24,that's right .,that's right .,2,3,2,2,2,2,2,Liz/020703.cha,855,31.1,three bits .,this one and this one . three bits .,well those two are the same aren't they ? this one and this one . three bits .
14997,14997,MOT,Liz,24,and which one's the biggest one ?,and which one's the biggest one ?,6,8,8,8,8,8,6,Liz/020703.cha,861,31.1,that's right .,three bits . that's right .,this one and this one . three bits . that's right .
14998,14998,MOT,Liz,24,that's right .,that's right .,2,3,2,2,2,2,2,Liz/020703.cha,864,31.1,and which one's the biggest one ?,that's right . and which one's the biggest one ?,three bits . that's right . and which one's the biggest one ?
14999,14999,MOT,Liz,24,"it's bigger than those two , isn't it ?",it's bigger than those two isn't it ?,7,10,8,9,8,8,7,Liz/020703.cha,867,31.1,that's right .,and which one's the biggest one ? that's right .,that's right . and which one's the biggest one ? that's right .
15000,15000,MOT,Liz,24,those two are the same .,those two are the same .,5,5,5,7,5,5,5,Liz/020703.cha,870,31.1,it's bigger than those two isn't it ?,that's right . it's bigger than those two isn't it ?,and which one's the biggest one ? that's right . it's bigger than those two isn't it ?
15001,15001,MOT,Liz,24,yeah .,yeah .,1,1,1,1,1,1,1,Liz/020703.cha,877,31.1,those two are the same .,it's bigger than those two isn't it ? those two are the same .,that's right . it's bigger than those two isn't it ? those two are the same .
15002,15002,MOT,Liz,24,"that one's biggest , isn't it ?",that one's biggest isn't it ?,5,9,7,7,7,7,5,Liz/020703.cha,884,31.1,yeah .,those two are the same . yeah .,it's bigger than those two isn't it ? those two are the same . yeah .
15003,15003,MOT,Liz,24,yeah .,yeah .,1,1,1,1,1,1,1,Liz/020703.cha,900,31.1,that one's biggest isn't it ?,yeah . that one's biggest isn't it ?,those two are the same . yeah . that one's biggest isn't it ?
15004,15004,MOT,Liz,24,"it's gonna [: going to] be very high , isn't it ?",it's gonna be very high isn't it ?,7,11,9,9,9,9,7,Liz/020703.cha,906,31.1,yeah .,that one's biggest isn't it ? yeah .,yeah . that one's biggest isn't it ? yeah .
15005,15005,MOT,Liz,24,www .,.,0,0,0,0,0,0,0,Liz/020703.cha,916,31.1,it's gonna be very high isn't it ?,yeah . it's gonna be very high isn't it ?,that one's biggest isn't it ? yeah . it's gonna be very high isn't it ?
15006,15006,MOT,Liz,24,there we go .,there we go .,3,3,3,4,3,3,3,Liz/020703.cha,921,31.1,.,it's gonna be very high isn't it ? .,yeah . it's gonna be very high isn't it ? .
15007,15007,MOT,Liz,24,is that from your magic show on Sunday they say that ?,is that from your magic show on Sunday they say that ?,11,11,13,13,15,13,11,Liz/020703.cha,930,31.1,there we go .,. there we go .,it's gonna be very high isn't it ? . there we go .
15008,15008,MOT,Liz,24,your brown teddy ?,your brown teddy ?,3,3,4,4,4,4,3,Liz/020703.cha,937,31.1,is that from your magic show on Sunday they say that ?,there we go . is that from your magic show on Sunday they say that ?,. there we go . is that from your magic show on Sunday they say that ?
15009,15009,MOT,Liz,24,which one's that ?,which one's that ?,3,4,4,4,4,4,3,Liz/020703.cha,943,31.1,your brown teddy ?,is that from your magic show on Sunday they say that ? your brown teddy ?,there we go . is that from your magic show on Sunday they say that ? your brown teddy ?
15010,15010,MOT,Liz,24,out_of your cot ?,out_of your cot ?,4,3,4,4,4,4,4,Liz/020703.cha,946,31.1,which one's that ?,your brown teddy ? which one's that ?,is that from your magic show on Sunday they say that ? your brown teddy ? which one's that ?
15011,15011,MOT,Liz,24,that's my teddy .,that's my teddy .,3,4,4,4,4,4,3,Liz/020703.cha,952,31.1,out_of your cot ?,which one's that ? out_of your cot ?,your brown teddy ? which one's that ? out_of your cot ?
15012,15012,MOT,Liz,24,the white one .,the white one .,3,3,3,4,3,3,3,Liz/020703.cha,955,31.1,that's my teddy .,out_of your cot ? that's my teddy .,which one's that ? out_of your cot ? that's my teddy .
15013,15013,MOT,Liz,24,mhm .,mhm .,1,1,1,1,1,1,1,Liz/020703.cha,961,31.1,the white one .,that's my teddy . the white one .,out_of your cot ? that's my teddy . the white one .
15014,15014,MOT,Liz,24,yeah .,yeah .,1,1,1,1,1,1,1,Liz/020703.cha,967,31.1,mhm .,the white one . mhm .,that's my teddy . the white one . mhm .
15015,15015,MOT,Liz,24,boo .,boo .,1,1,1,1,1,1,1,Liz/020703.cha,973,31.1,yeah .,mhm . yeah .,the white one . mhm . yeah .
15016,15016,MOT,Liz,24,&~a:h .,.,0,0,0,0,0,0,0,Liz/020703.cha,981,31.1,boo .,yeah . boo .,mhm . yeah . boo .
15017,15017,MOT,Liz,24,"half past eight , is it ?",half past eight is it ?,5,6,5,5,5,5,5,Liz/020703.cha,985,31.1,.,boo . .,yeah . boo . .
15018,15018,MOT,Liz,24,oh it's past eight o'clock yeah .,oh it's past eight o'clock yeah .,6,8,7,7,7,7,6,Liz/020703.cha,994,31.1,half past eight is it ?,. half past eight is it ?,boo . . half past eight is it ?
15019,15019,MOT,Liz,24,"well we'll open number six tomorrow , won't [: willn't] we ?",well we'll open number six tomorrow won't we ?,8,11,12,12,12,12,8,Liz/020703.cha,1007,31.1,oh it's past eight o'clock yeah .,half past eight is it ? oh it's past eight o'clock yeah .,. half past eight is it ? oh it's past eight o'clock yeah .
15020,15020,MOT,Liz,24,because we opened number five today .,because we opened number five today .,6,7,11,13,12,11,6,Liz/020703.cha,1010,31.1,well we'll open number six tomorrow won't we ?,oh it's past eight o'clock yeah . well we'll open number six tomorrow won't we ?,half past eight is it ? oh it's past eight o'clock yeah . well we'll open number six tomorrow won't we ?
15021,15021,MOT,Liz,24,oh yeah .,oh yeah .,2,2,2,2,2,2,2,Liz/020703.cha,1029,31.1,because we opened number five today .,well we'll open number six tomorrow won't we ? because we opened number five today .,oh it's past eight o'clock yeah . well we'll open number six tomorrow won't we ? because we opened number five today .
15022,15022,MOT,Liz,24,are you sharing your trumpet with teddy ?,are you sharing your trumpet with teddy ?,7,7,10,10,10,10,7,Liz/020703.cha,1035,31.1,oh yeah .,because we opened number five today . oh yeah .,well we'll open number six tomorrow won't we ? because we opened number five today . oh yeah .
15023,15023,MOT,Liz,24,oh that's nice .,oh that's nice .,3,4,3,4,3,3,3,Liz/020703.cha,1042,31.1,are you sharing your trumpet with teddy ?,oh yeah . are you sharing your trumpet with teddy ?,because we opened number five today . oh yeah . are you sharing your trumpet with teddy ?
15024,15024,MOT,Liz,24,yeah .,yeah .,1,1,1,1,1,1,1,Liz/020703.cha,1051,31.1,oh that's nice .,are you sharing your trumpet with teddy ? oh that's nice .,oh yeah . are you sharing your trumpet with teddy ? oh that's nice .
15025,15025,MOT,Liz,24,"another little one , is it ?",another little one is it ?,5,6,7,8,7,8,5,Liz/020703.cha,1072,31.1,yeah .,oh that's nice . yeah .,are you sharing your trumpet with teddy ? oh that's nice . yeah .
15026,15026,MOT,Liz,24,is he ?,is he ?,2,2,2,2,2,2,2,Liz/020703.cha,1087,31.1,another little one is it ?,yeah . another little one is it ?,oh that's nice . yeah . another little one is it ?
15027,15027,MOT,Liz,24,four trumpets ?,four trumpets ?,2,2,3,3,3,3,2,Liz/020703.cha,1102,31.1,is he ?,another little one is it ? is he ?,yeah . another little one is it ? is he ?
15028,15028,MOT,Liz,24,"do you needta wee , sweetheart ?",do you needta wee sweetheart ?,5,6,7,7,7,7,5,Liz/020703.cha,1105,31.1,four trumpets ?,is he ? four trumpets ?,another little one is it ? is he ? four trumpets ?
15029,15029,MOT,Liz,24,&-eh ?,?,0,0,0,0,0,0,0,Liz/020703.cha,1108,31.1,do you needta wee sweetheart ?,four trumpets ? do you needta wee sweetheart ?,is he ? four trumpets ? do you needta wee sweetheart ?
15030,15030,MOT,Liz,24,okay .,okay .,1,1,2,2,3,2,1,Liz/020703.cha,1115,31.1,?,do you needta wee sweetheart ? ?,four trumpets ? do you needta wee sweetheart ? ?
15031,15031,MOT,Liz,24,okay .,okay .,1,1,2,2,3,2,1,Liz/020703.cha,1135,31.1,okay .,? okay .,do you needta wee sweetheart ? ? okay .
15032,15032,MOT,Liz,24,yeah .,yeah .,1,1,1,1,1,1,1,Liz/020703.cha,1147,31.1,okay .,okay . okay .,? okay . okay .
15033,15033,MOT,Liz,24,oh dear .,oh dear .,2,2,2,2,2,2,2,Liz/020703.cha,1153,31.1,yeah .,okay . yeah .,okay . okay . yeah .
15034,15034,MOT,Liz,24,well you are a good girl .,well you are a good girl .,6,6,6,6,6,6,6,Liz/020703.cha,1162,31.1,oh dear .,yeah . oh dear .,okay . yeah . oh dear .
15035,15035,MOT,Liz,24,you're trying to be .,you're trying to be .,4,5,4,5,4,4,4,Liz/020703.cha,1169,31.1,well you are a good girl .,oh dear . well you are a good girl .,yeah . oh dear . well you are a good girl .
15036,15036,MOT,Liz,24,mhm .,mhm .,1,1,1,1,1,1,1,Liz/020703.cha,1178,31.1,you're trying to be .,well you are a good girl . you're trying to be .,oh dear . well you are a good girl . you're trying to be .
15037,15037,MOT,Liz,24,good grief .,good grief .,2,2,2,2,2,2,2,Liz/020703.cha,1199,31.1,mhm .,you're trying to be . mhm .,well you are a good girl . you're trying to be . mhm .
15038,15038,MOT,Liz,24,that's me that instead of swearing .,that's me that instead of swearing .,6,8,8,8,8,8,6,Liz/020703.cha,1202,31.1,good grief .,mhm . good grief .,you're trying to be . mhm . good grief .
15039,15039,MOT,Liz,24,good grief .,good grief .,2,2,2,2,2,2,2,Liz/020703.cha,1211,31.1,that's me that instead of swearing .,good grief . that's me that instead of swearing .,mhm . good grief . that's me that instead of swearing .
15040,15040,MOT,Liz,24,oh: .,oh .,1,1,1,1,1,1,1,Liz/020703.cha,1223,31.1,good grief .,that's me that instead of swearing . good grief .,good grief . that's me that instead of swearing . good grief .
15041,15041,MOT,Liz,24,it fell down all over me then .,it fell down all over me then .,7,8,8,8,8,8,7,Liz/020703.cha,1226,31.1,oh .,good grief . oh .,that's me that instead of swearing . good grief . oh .
15042,15042,MOT,Liz,24,are you ?,are you ?,2,2,2,2,2,2,2,Liz/020703.cha,1233,31.1,it fell down all over me then .,oh . it fell down all over me then .,good grief . oh . it fell down all over me then .
15043,15043,MOT,Liz,24,I think we'll break them all up <when we put them together> [//] when we put them away .,I think we'll break them all up when we put them together when we put them away .,17,13,20,20,21,20,17,Liz/020703.cha,1239,31.1,are you ?,it fell down all over me then . are you ?,oh . it fell down all over me then . are you ?
15044,15044,MOT,Liz,24,"and daddy'll say who broke my house up , won't [: willn't] he ?",and daddy'll say who broke my house up won't he ?,10,14,11,13,10,11,10,Liz/020703.cha,1242,31.1,I think we'll break them all up when we put them together when we put them away .,are you ? I think we'll break them all up when we put them together when we put them away .,it fell down all over me then . are you ? I think we'll break them all up when we put them together when we put them away .
15045,15045,MOT,Liz,24,is that heavy that ?,is that heavy that ?,4,4,5,5,5,5,4,Liz/020703.cha,1245,31.1,and daddy'll say who broke my house up won't he ?,I think we'll break them all up when we put them together when we put them away . and daddy'll say who broke my house up won't he ?,are you ? I think we'll break them all up when we put them together when we put them away . and daddy'll say who broke my house up won't he ?
15046,15046,MOT,Liz,24,a castle ?,a castle ?,2,2,2,3,2,3,2,Liz/020703.cha,1256,31.1,is that heavy that ?,and daddy'll say who broke my house up won't he ? is that heavy that ?,I think we'll break them all up when we put them together when we put them away . and daddy'll say who broke my house up won't he ? is that heavy that ?
15047,15047,MOT,Liz,24,oh thank_you .,oh thank_you .,3,2,3,3,3,3,3,Liz/020703.cha,1259,31.1,a castle ?,is that heavy that ? a castle ?,and daddy'll say who broke my house up won't he ? is that heavy that ? a castle ?
15048,15048,MOT,Liz,24,yeah .,yeah .,1,1,1,1,1,1,1,Liz/020703.cha,1285,31.1,oh thank_you .,a castle ? oh thank_you .,is that heavy that ? a castle ? oh thank_you .
15049,15049,MOT,Liz,24,yes that's a lemon .,yes that's a lemon .,4,5,5,5,5,5,4,Liz/020703.cha,1303,31.1,yeah .,oh thank_you . yeah .,a castle ? oh thank_you . yeah .
15050,15050,MOT,Liz,24,&-er do you know what it is ?,do you know what it is ?,6,6,6,6,6,6,6,Liz/020703.cha,1310,31.1,yes that's a lemon .,yeah . yes that's a lemon .,oh thank_you . yeah . yes that's a lemon .
15051,15051,MOT,Liz,24,I think it's some nectarine .,I think it's some nectarine .,5,6,7,9,7,7,5,Liz/020703.cha,1322,31.1,do you know what it is ?,yes that's a lemon . do you know what it is ?,yeah . yes that's a lemon . do you know what it is ?
15052,15052,MOT,Liz,24,yeah .,yeah .,1,1,1,1,1,1,1,Liz/020703.cha,1328,31.1,I think it's some nectarine .,do you know what it is ? I think it's some nectarine .,yes that's a lemon . do you know what it is ? I think it's some nectarine .
15053,15053,MOT,Liz,24,yeah .,yeah .,1,1,1,1,1,1,1,Liz/020703.cha,1337,31.1,yeah .,I think it's some nectarine . yeah .,do you know what it is ? I think it's some nectarine . yeah .
15054,15054,MOT,Liz,24,it's a sausage in a bun .,it's a sausage in a bun .,6,7,7,8,7,7,6,Liz/020703.cha,1340,31.1,yeah .,yeah . yeah .,I think it's some nectarine . yeah . yeah .
15055,15055,MOT,Liz,24,hooray .,hooray .,1,1,2,2,3,2,1,Liz/020703.cha,1361,31.1,it's a sausage in a bun .,yeah . it's a sausage in a bun .,yeah . yeah . it's a sausage in a bun .
15056,15056,MOT,Liz,24,"oh well done , Liz .",oh well done Liz .,4,6,4,5,4,4,4,Liz/020703.cha,1385,31.1,hooray .,it's a sausage in a bun . hooray .,yeah . it's a sausage in a bun . hooray .
15057,15057,MOT,Liz,24,that was nice .,that was nice .,3,4,3,4,3,3,3,Liz/020703.cha,1391,31.1,oh well done Liz .,hooray . oh well done Liz .,it's a sausage in a bun . hooray . oh well done Liz .
15058,15058,MOT,Liz,24,yes .,yes .,1,1,1,1,1,1,1,Liz/020703.cha,1397,31.1,that was nice .,oh well done Liz . that was nice .,hooray . oh well done Liz . that was nice .
15059,15059,MOT,Liz,24,it's a sausage buttie .,it's a sausage buttie .,4,5,5,7,5,5,4,Liz/020703.cha,1400,31.1,yes .,that was nice . yes .,oh well done Liz . that was nice . yes .
15060,15060,MOT,Liz,24,is it for me ?,is it for me ?,4,4,4,4,4,4,4,Liz/020703.cha,1403,31.1,it's a sausage buttie .,yes . it's a sausage buttie .,that was nice . yes . it's a sausage buttie .
15061,15061,MOT,Liz,24,oh: thank_you .,oh thank_you .,3,2,3,3,3,3,3,Liz/020703.cha,1409,31.1,is it for me ?,it's a sausage buttie . is it for me ?,yes . it's a sausage buttie . is it for me ?
15062,15062,MOT,Liz,24,"oh we have icecream all year round , don't we , Liz ?",oh we have icecream all year round don't we Liz ?,10,13,12,13,12,12,10,Liz/020703.cha,1421,31.1,oh thank_you .,is it for me ? oh thank_you .,it's a sausage buttie . is it for me ? oh thank_you .
15063,15063,MOT,Liz,24,we always have icecream .,we always have icecream .,4,4,7,8,7,7,4,Liz/020703.cha,1424,31.1,oh we have icecream all year round don't we Liz ?,oh thank_you . oh we have icecream all year round don't we Liz ?,is it for me ? oh thank_you . oh we have icecream all year round don't we Liz ?
15064,15064,MOT,Liz,24,"those are chips , Liz .",those are chips Liz .,4,5,4,5,4,4,4,Liz/020703.cha,1439,31.1,we always have icecream .,oh we have icecream all year round don't we Liz ? we always have icecream .,oh thank_you . oh we have icecream all year round don't we Liz ? we always have icecream .
15065,15065,MOT,Liz,24,it's a cake .,it's a cake .,3,4,3,4,3,3,3,Liz/020703.cha,1445,31.1,those are chips Liz .,we always have icecream . those are chips Liz .,oh we have icecream all year round don't we Liz ? we always have icecream . those are chips Liz .
15066,15066,MOT,Liz,24,with some icing on the top .,with some icing on the top .,6,6,7,8,7,7,6,Liz/020703.cha,1448,31.1,it's a cake .,those are chips Liz . it's a cake .,we always have icecream . those are chips Liz . it's a cake .
15067,15067,MOT,Liz,24,no .,no .,1,1,1,1,1,1,1,Liz/020703.cha,1454,31.1,with some icing on the top .,it's a cake . with some icing on the top .,those are chips Liz . it's a cake . with some icing on the top .
15068,15068,MOT,Liz,24,"it's empty , isn't it ?",it's empty isn't it ?,4,7,5,5,5,5,4,Liz/020703.cha,1457,31.1,no .,with some icing on the top . no .,it's a cake . with some icing on the top . no .
15069,15069,MOT,Liz,24,yeah .,yeah .,1,1,1,1,1,1,1,Liz/020703.cha,1463,31.1,it's empty isn't it ?,no . it's empty isn't it ?,with some icing on the top . no . it's empty isn't it ?
15070,15070,MOT,Liz,24,thank_you .,thank_you .,2,1,2,2,2,2,2,Liz/020703.cha,1485,31.1,yeah .,it's empty isn't it ? yeah .,no . it's empty isn't it ? yeah .
15071,15071,MOT,Liz,24,wow .,wow .,1,1,1,1,1,1,1,Liz/020703.cha,1491,31.1,thank_you .,yeah . thank_you .,it's empty isn't it ? yeah . thank_you .
15072,15072,MOT,Liz,24,you want them back ?,you want them back ?,4,4,4,4,4,4,4,Liz/020703.cha,1497,31.1,wow .,thank_you . wow .,yeah . thank_you . wow .
15073,15073,MOT,Liz,24,yeah .,yeah .,1,1,1,1,1,1,1,Liz/020703.cha,1515,31.1,you want them back ?,wow . you want them back ?,thank_you . wow . you want them back ?
15074,15074,MOT,Liz,24,oh yeah .,oh yeah .,2,2,2,2,2,2,2,Liz/020703.cha,1521,31.1,yeah .,you want them back ? yeah .,wow . you want them back ? yeah .
15075,15075,MOT,Liz,24,&-um I think it's some bread .,I think it's some bread .,5,6,5,6,5,5,5,Liz/020703.cha,1527,31.1,oh yeah .,yeah . oh yeah .,you want them back ? yeah . oh yeah .
15076,15076,MOT,Liz,24,yeah .,yeah .,1,1,1,1,1,1,1,Liz/020703.cha,1533,31.1,I think it's some bread .,oh yeah . I think it's some bread .,yeah . oh yeah . I think it's some bread .
15077,15077,MOT,Liz,24,a plum yes .,a plum yes .,3,3,3,3,3,3,3,Liz/020703.cha,1542,31.1,yeah .,I think it's some bread . yeah .,oh yeah . I think it's some bread . yeah .
15078,15078,MOT,Liz,24,that's right .,that's right .,2,3,2,2,2,2,2,Liz/020703.cha,1548,31.1,a plum yes .,yeah . a plum yes .,I think it's some bread . yeah . a plum yes .
15079,15079,MOT,Liz,24,can you manage ?,can you manage ?,3,3,4,5,4,4,3,Liz/020703.cha,1557,31.1,that's right .,a plum yes . that's right .,yeah . a plum yes . that's right .
15080,15080,MOT,Liz,24,that's some more bread .,that's some more bread .,4,5,4,6,4,4,4,Liz/020703.cha,1566,31.1,can you manage ?,that's right . can you manage ?,a plum yes . that's right . can you manage ?
15081,15081,MOT,Liz,24,&-er I think it's a pepper .,I think it's a pepper .,5,6,6,6,6,6,5,Liz/020703.cha,1572,31.1,that's some more bread .,can you manage ? that's some more bread .,that's right . can you manage ? that's some more bread .
15082,15082,MOT,Liz,24,a red pepper .,a red pepper .,3,3,4,4,4,4,3,Liz/020703.cha,1578,31.1,I think it's a pepper .,that's some more bread . I think it's a pepper .,can you manage ? that's some more bread . I think it's a pepper .
15083,15083,MOT,Liz,24,you can get green ones as_well .,you can get green ones as_well .,7,6,8,8,8,8,7,Liz/020703.cha,1581,31.1,a red pepper .,I think it's a pepper . a red pepper .,that's some more bread . I think it's a pepper . a red pepper .
15084,15084,MOT,Liz,24,well what do you think it is ?,well what do you think it is ?,7,7,7,7,7,7,7,Liz/020703.cha,1587,31.1,you can get green ones as_well .,a red pepper . you can get green ones as_well .,I think it's a pepper . a red pepper . you can get green ones as_well .
