utt_id,child_id,utterance,word_count,file,line_no
534,kif,I'm not goinna [: going to] read (.) .,4,kif.cha,5826
535,kif,you stepped on my foot (.) .,5,kif.cha,5846
536,kif,mom xxx (.) .,2,kif.cha,5852
537,kif,&~sigh Jason you hafta stay up .,6,kif.cha,5855
538,kif,"you hafta stay standing up , (be)cause cause if you're gonna stand up then you hafta pass out the cups (.) .",19,kif.cha,5862
539,kif,what ?,1,kif.cha,5868
540,kif,no you're not passing out the cups (.) .,7,kif.cha,5877
541,kif,mommy mommy you're not passing out the cups .,8,kif.cha,5880
542,kif,&-um Jason Samuel an(d) Jason Kriegler .,6,kif.cha,5883
543,kif,awright [: alright] .,1,kif.cha,5889
544,kif,there ya go .,3,kif.cha,5892
545,kif,Chris (.) Chris here .,3,kif.cha,5898
546,kif,here Jason Kriegler .,3,kif.cha,5904
547,kif,you're passing out the cups .,5,kif.cha,5912
548,kif,who got em ?,3,kif.cha,5919
549,kif,here Jason Kriegler (.) .,3,kif.cha,5922
550,kif,mom .,1,kif.cha,5929
551,kif,mom is she xxx ?,4,kif.cha,5937
552,kif,yeah (.) .,1,kif.cha,5943
553,kif,"well , (.) Jason has a Jason Kriegler has the other cups .",10,kif.cha,5946
554,kif,he's gonna pass out the cups .,6,kif.cha,5949
555,kif,what ?,1,kif.cha,5954
556,kif,you're passing out the cups Jason +...,6,kif.cha,5966
557,kif,no .,1,kif.cha,5972
558,kif,no he's passing out the cups .,6,kif.cha,5975
559,kif,what ?,1,kif.cha,5981
560,kif,okay here .,2,kif.cha,5990
561,kif,you have that .,3,kif.cha,5996
562,kif,what ?,1,kif.cha,6002
563,kif,okay .,1,kif.cha,6008
564,kif,okay .,1,kif.cha,6011
565,kif,who wants this (.) ?,3,kif.cha,6018
566,kif,no .,1,kif.cha,6021
567,kif,you pa +...,2,kif.cha,6024
568,kif,"you wanna pass out these or the , or the oth(er) (.) +...",10,kif.cha,6027
569,kif,"&-um you &~w , you +...",4,kif.cha,6030
570,kif,oh yeah yeah (.) .,3,kif.cha,6036
571,kif,mom you pass out these too .,6,kif.cha,6039
572,kif,no: (.) .,1,kif.cha,6045
573,kif,no: (.) .,1,kif.cha,6051
574,kif,don't tell my mother this (.) .,5,kif.cha,6060
575,kif,"it taste: good , if if you wanna we'll be friends again , if you tell my momma xxx .",17,kif.cha,6064
576,kif,yes .,1,kif.cha,6070
577,kif,(.) &~sing (.) mommy .,2,kif.cha,6091
578,kif,I want a cookie .,4,kif.cha,6098
579,kif,no too bad kids .,4,kif.cha,6101
580,kif,mom I was jus(t) helping .,5,kif.cha,6107
581,kif,what ?,1,kif.cha,6110
582,kif,yes (.) .,1,kif.cha,6116
583,kif,yep (.) it is my birthday (be)cause I [//] (be)cause it [//] October &~aiktober nineteenth .,12,kif.cha,6122
584,kif,I have a long birthday it goes October nineteenth (.) .,9,kif.cha,6125
585,kif,&~jyoo do do you have a long one (.) ?,8,kif.cha,6131
586,kif,are you be (.) &-uh (.) &~o:o &~mahchuh (.) yep but you're not bigger (tha)n me anyway when we're standing up you know .,21,kif.cha,6137
587,kif,"I , I wanna pass out these .",6,kif.cha,6143
588,kif,hm: .,1,kif.cha,6156
589,kif,that smells good .,3,kif.cha,6159
590,kif,smell those cookies right there (.) .,5,kif.cha,6162
591,kif,mm .,1,kif.cha,6165
592,kif,that smells good (.) .,3,kif.cha,6168
593,kif,what (.) ?,1,kif.cha,6174
594,kif,how's this smell (.) ?,3,kif.cha,6177
595,kif,&~oo look (.) .,2,kif.cha,6181
596,kif,"hey mo:m , there's no place mo:m there's no place for me to sit .",15,kif.cha,6184
597,kif,there's no place for me sit .,6,kif.cha,6190
598,kif,(.) I'm not drinkin(g) any juice (.) .,5,kif.cha,6199
599,kif,don't [//] you don't do that .,5,kif.cha,6202
600,kif,keep that back .,3,kif.cha,6205
601,kif,well then well then here (.) .,5,kif.cha,6211
602,kif,you don't do that .,4,kif.cha,6215
603,kif,no (.) .,1,kif.cha,6228
604,kif,yeah .,1,kif.cha,6234
605,kif,(.) everybody can xxx &~di .,4,kif.cha,6243
606,kif,everybody takes two .,3,kif.cha,6268
607,kif,everybody can take three (.) .,4,kif.cha,6275
608,kif,everyone [//] you can take three .,5,kif.cha,6278
609,kif,I don't like those (.) .,4,kif.cha,6287
610,kif,&~ow .,1,kif.cha,6297
611,kif,hm: ?,1,kif.cha,6341
612,kif,"(.) well , yes .",2,kif.cha,6344
613,kif,huh (.) ?,1,kif.cha,6368
614,kif,awright [: alright] .,1,kif.cha,6374
615,kif,everybody takes three .,3,kif.cha,6380
616,kif,you like those ?,3,kif.cha,6389
617,kif,oh you want these ?,4,kif.cha,6395
618,kif,what ?,1,kif.cha,6407
619,kif,well &~theuh well that's what it's all about .,8,kif.cha,6413
620,kif,everybody takes three .,3,kif.cha,6417
621,kif,ev(e)rybody can take three .,4,kif.cha,6452
622,kif,not all of (th)em .,4,kif.cha,6455
623,kif,don't do that .,3,kif.cha,6467
624,kif,you can take three (.) .,4,kif.cha,6482
625,kif,now wait .,2,kif.cha,6503
626,kif,sit down .,2,kif.cha,6513
627,kif,pass pass &~mooh Katie .,4,kif.cha,6523
628,kif,pass the &~joosin [=! slight laugh] (.) .,3,kif.cha,6530
629,kif,here .,1,kif.cha,6539
630,kif,sorry .,1,kif.cha,6554
631,kif,sorry no more peanut butters (.) .,5,kif.cha,6557
632,kif,what ?,1,kif.cha,6563
633,kif,what ?,1,kif.cha,6569
634,kif,I don't kno:w (.) .,4,kif.cha,6575
635,kif,one two three (.) four .,4,kif.cha,6581
636,kif,five .,1,kif.cha,6584
637,kif,my mom's already here (.) .,4,kif.cha,6590
638,kif,you go (a)head .,3,kif.cha,6602
639,kif,(be)cause they're my cookies .,4,kif.cha,6626
640,kif,my mom's already here .,4,kif.cha,6635
641,kif,a +...,1,kif.cha,6687
642,kif,don't want what ?,3,kif.cha,6693
643,kif,mo:m (.) .,2,kif.cha,6700
644,kif,save one .,2,kif.cha,6703
645,kif,save them .,2,kif.cha,6709
646,kif,mhm (.) .,1,kif.cha,6715
647,kif,Co:lette (.) xxx .,3,kif.cha,6744
648,kif,yes .,1,kif.cha,6818
649,kif,I do (.) .,2,kif.cha,6858
650,kif,Kriegler .,1,kif.cha,6905
651,kif,Jason Kriegler's my friend (.) .,4,kif.cha,6908
652,kif,yeah (.) .,1,kif.cha,6914
653,kif,good good good goody .,4,kif.cha,6947
654,kif,(.) I have it .,3,kif.cha,6960
655,kif,I can .,2,kif.cha,7025
656,kif,&=laugh .,1,kif.cha,7038
657,kif,I ca:n .,3,kif.cha,7045
658,kif,"I want , I want cookie .",5,kif.cha,7071
659,kif,(be)cause I'm a [//] cause they call me the cook the cookie king (.) .,12,kif.cha,7077
660,kif,get off .,2,kif.cha,7083
661,kif,this xxx .,2,kif.cha,7094
662,kif,stop (.) .,1,kif.cha,7106
663,kif,everybody quiet (.) .,2,kif.cha,7123
664,kif,this is there (.) .,3,kif.cha,7126
665,kif,cookie head .,2,kif.cha,7129
666,kif,Mcdonald the cookie kid .,4,kif.cha,7135
667,kif,I don't I don't wanna cup (.) .,6,kif.cha,7145
668,kif,I don't wa(nt) a cup (.) .,5,kif.cha,7149
669,kif,I: don't wan(t) a cup (.) .,5,kif.cha,7152
670,kif,"Katie , Katie , Katie (.) .",3,kif.cha,7244
671,kif,(.) pass to to me (.) .,4,kif.cha,7263
672,kif,I wan(t) a cup (.) .,4,kif.cha,7266
673,kif,I didn't get any .,4,kif.cha,7284
674,kif,(.) let me have a cookie .,5,kif.cha,7313
675,kif,"I hate you , cause (be)cause he's my friend too (.) .",9,kif.cha,7322
676,kif,he's my frien(d) (.) did you know that (.) ?,7,kif.cha,7325
677,kif,&~ha: (.) !,1,kif.cha,7331
678,kif,I xxx .,2,kif.cha,7332
679,kif,I want one of those (.) .,5,kif.cha,7341
680,kif,I don't want one .,4,kif.cha,7347
681,kif,uhuh (.) .,1,kif.cha,7353
682,kif,I don't wan(t) a cookie (.) .,5,kif.cha,7390
683,kif,I don't like you .,4,kif.cha,7412
684,kif,no: (.) .,1,kif.cha,7440
685,kif,I don't get that .,4,kif.cha,7446
686,kif,we want more cookies &~kuhkeiz (.) .,5,kif.cha,7510
687,kif,put them on here (.) .,4,kif.cha,7537
688,kif,I found a ba:ll .,5,kif.cha,7552
689,kif,an(d) I'm gonna take it home (.) .,6,kif.cha,7555
690,kif,I'm sure I'll save some for you .,7,kif.cha,7559
691,kif,awright [: alright] ?,1,kif.cha,7562
692,kif,I'm sorry .,2,kif.cha,7568
693,kif,(.) o:h mo:m .,4,kif.cha,7572
694,kif,yes .,1,kif.cha,7578
695,kif,paint .,1,kif.cha,7584
696,kif,yes .,1,kif.cha,7590
697,kif,what ?,1,kif.cha,7596
698,kif,I am .,2,kif.cha,7599
699,kif,mommy I like to paint .,5,kif.cha,7602
700,kif,"yes , I like (.) +...",3,kif.cha,7608
701,kif,sometimes I paint designs an(d) sometimes I paint &-um (.) +...,9,kif.cha,7614
702,kif,faces (.) .,1,kif.cha,7617
703,kif,don't put your coat on leave it off .,8,kif.cha,7620
704,kif,this isn't a coat .,4,kif.cha,7623
705,kif,this is a thing that you paint with .,8,kif.cha,7626
706,kif,yeah I know .,3,kif.cha,7632
707,kif,smock smock begins with &~s .,5,kif.cha,7638
708,kif,uhuh (.) uhuh mine is big and fat .,7,kif.cha,7660
709,kif,mine is nice .,3,kif.cha,7666
710,kif,well mine is bigger than you also mine is strong .,10,kif.cha,7669
711,kif,this guys name is this guys mister Eddie .,8,kif.cha,7675
712,kif,an(d) he's tough .,3,kif.cha,7678
713,kif,what ?,1,kif.cha,7684
714,kif,no he isn't .,3,kif.cha,7690
715,kif,he's so he's so he's so tough he's tougher than me .,11,kif.cha,7694
716,kif,tougher than you .,3,kif.cha,7697
717,kif,"tougher than an , tougher than you .",6,kif.cha,7700
718,kif,he's tougher than everyone (.) .,4,kif.cha,7703
719,kif,except me &~huh (.) !,3,kif.cha,7706
720,kif,"when he says &~mistei , he means &~mistei (.) I'm gonna write my name (.) .",12,kif.cha,7709
721,kif,I'm gonna write my name (.) .,5,kif.cha,7712
722,kif,look what I made (.) .,4,kif.cha,7726
723,kif,"I don't got any , see (.) .",5,kif.cha,7744
724,kif,look at this .,3,kif.cha,7790
725,kif,look at this is (.) .,4,kif.cha,7799
726,kif,look at this is .,4,kif.cha,7802
727,kif,he:y .,2,kif.cha,7805
728,kif,how this (.) feet get on me ?,6,kif.cha,7808
729,kif,I just got a little bit .,6,kif.cha,7811
730,kif,that's enough .,2,kif.cha,7814
731,kif,it needs a little green (.) come (h)ere mom .,8,kif.cha,7823
732,kif,look (.) !,1,kif.cha,7826
733,kif,mo:m (.) .,2,kif.cha,7829
734,kif,come mere (.) .,2,kif.cha,7832
735,kif,no .,1,kif.cha,7838
736,kif,mo:m (.) !,2,kif.cha,7844
737,kif,where's my mom ?,3,kif.cha,7850
738,kif,where's my mom ?,3,kif.cha,7856
739,kif,awright [: alright] .,1,kif.cha,7862
740,kif,I was gonna show her my my painting .,8,kif.cha,7865
741,kif,&~hah .,1,kif.cha,7916
742,kif,I get some blue on me .,6,kif.cha,7921
743,kif,yeah yeah (.) .,2,kif.cha,7924
744,kif,&-uh mine isn't finished .,4,kif.cha,7933
745,kif,know what I'm makin(g) ?,4,kif.cha,7973
746,kif,I can make my name all by myself watch .,9,kif.cha,7980
747,kif,I'm makin(g) a jungle too .,5,kif.cha,7992
748,kif,see: (.) I can make this (.) .,5,kif.cha,7995
749,kif,know what I'm makin(g) I'm makin(g) a jungle (.) .,8,kif.cha,7998
750,kif,this is a &~mah this is this is the monster of the jungle .,13,kif.cha,8001
751,kif,well I thought this is the mahfor [: monster] the jungle &~jungu:uul (.) an(d) he can beat up anybody (.) .,17,kif.cha,8010
752,kif,this is good !,3,kif.cha,8017
753,kif,I do too .,3,kif.cha,8048
754,kif,yeah (.) .,1,kif.cha,8054
755,kif,we hafta come too .,4,kif.cha,8071
756,kif,it just take a minute .,5,kif.cha,8086
757,kif,yeah .,1,kif.cha,8098
758,kif,we &~wez .,2,kif.cha,8101
759,kif,come over here .,3,kif.cha,8129
760,kif,this is the monster of the jungle .,7,kif.cha,8138
761,kif,touch him .,2,kif.cha,8148
762,kif,he'll hurt you .,3,kif.cha,8163
763,kif,this is +...,2,kif.cha,8182
764,kif,you better not touch this guy either .,7,kif.cha,8197
765,kif,look at me (.) .,3,kif.cha,8222
766,kif,look at this (.) .,3,kif.cha,8225
767,kif,know what this is (.) ?,4,kif.cha,8228
768,kif,this is the ma:n of the jungle .,8,kif.cha,8231
769,kif,but this guy's a monster man &~chuhk .,7,kif.cha,8237
770,kif,of the jungle (.) .,3,kif.cha,8240
771,kif,this (.) &-eh .,2,kif.cha,8249
772,kif,me too [//] for you too (.) .,5,kif.cha,8252
773,kif,"an everybody an everybody will say , help I'm scared , of that (.) .",11,kif.cha,8262
774,kif,who's friend ?,2,kif.cha,8269
775,kif,my +...,1,kif.cha,8275
776,kif,an(d) my frien(d) .,3,kif.cha,8281
777,kif,this is my frien(d) .,4,kif.cha,8284
778,kif,an(d) your name .,3,kif.cha,8293
779,kif,who is ?,2,kif.cha,8296
780,kif,what is my name (.) ?,4,kif.cha,8300
781,kif,what is my name ?,4,kif.cha,8303
782,kif,"0 [=! slight laughter] this guy knows , this guy knows his name .",8,kif.cha,8318
783,kif,Sammer hi: .,2,kif.cha,8324
784,kif,an(d) he he he doesn't know his name (.) .,8,kif.cha,8328
785,kif,because he has a big strong name an it's +...,9,kif.cha,8331
786,kif,he &-um his name is his name is his name is (.) big [!] tough [!] Eddie [!] (.) .,14,kif.cha,8338
787,kif,what ?,1,kif.cha,8345
788,kif,hi: [!] .,1,kif.cha,8351
789,kif,"(be)cause I'm , mean .",3,kif.cha,8355
790,kif,"I'm tough , an(d) rough (.) .",4,kif.cha,8358
791,kif,mine's all finished (.) .,3,kif.cha,8367
792,kif,I'm all finished with you I'm all finished with you big tough Eddie (.) look at (.) mom .,16,kif.cha,8379
793,kif,you know what his name is ?,6,kif.cha,8385
794,kif,"not his name is big tough Ellie , big tough Eddie .",10,kif.cha,8394
795,kif,yeah .,1,kif.cha,8397
796,kif,gonna need some more &~moo [//] need some more color (.) .,9,kif.cha,8409
797,kif,xxx anymore stops xxx &~ei &~jei &~pei (.) I'm taking spots away (.) .,11,kif.cha,8418
798,kif,this gonna look pretty too .,5,kif.cha,8426
799,kif,yeah right .,2,kif.cha,8438
800,kif,it don't it don't look so pretty like this [!] .,9,kif.cha,8441
801,kif,well ours looks prettier .,4,kif.cha,8450
802,kif,right .,1,kif.cha,8459
803,kif,&~ene (.) &~ene .,2,kif.cha,8465
804,kif,an(d) an(d) big tough Eddie's gonna kill her .,8,kif.cha,8469
805,kif,an(d) guess where &~sh guess what guess what big tough Eddie's gonna do (.) ?,13,kif.cha,8475
806,kif,&~ae big tough Eddie's gonna beat her up .,8,kif.cha,8478
807,kif,an make her die .,4,kif.cha,8481
808,kif,yeah (.) .,1,kif.cha,8487
809,kif,an(d) we're we're a bunch (.) an(d) she doesn't [//] her her thing isn't pretty (be)cause she she doesn't have it xxx hers .,21,kif.cha,8490
810,kif,she has a +...,3,kif.cha,8493
811,kif,yeah (.) .,1,kif.cha,8499
812,kif,this is this is this is &-um &~tsk big tough big tough Eddie .,13,kif.cha,8517
813,kif,he he jus(t) he jus(t) he jus(t) &~ruhnuhls like this .,10,kif.cha,8523
814,kif,an(d) gets out &-uh &~faek an(d) he says an he troz [: throws] an(d) he picks people up .,16,kif.cha,8526
815,kif,an(d) he beats them up (.) .,5,kif.cha,8529
816,kif,&=laugh tha(t) that's +...,3,kif.cha,8536
817,kif,&=laugh an(d) nis [: this] an(d) this is how an(d) this is how she's gonna go too (.) .,15,kif.cha,8544
818,kif,0 &=laugh .,1,kif.cha,8551
819,kif,that don't look good .,4,kif.cha,8558
820,kif,mm yes it does .,4,kif.cha,8567
821,kif,yes it does .,3,kif.cha,8577
822,kif,an(d) yours don't (.) .,3,kif.cha,8584
823,kif,"you , you +...",2,kif.cha,8597
824,kif,we +...,1,kif.cha,8606
825,kif,mommy mommy mommy .,3,kif.cha,8609
826,kif,&~sh: &~ye yeah (be)cause cause she didn't make she don't make somethin(g) like this .,14,kif.cha,8619
827,kif,she jus(t) made that .,4,kif.cha,8622
828,kif,an tha(t)'s all .,3,kif.cha,8625
829,kif,"no it isn't [//] I don't think it is , cause I don't like it .",13,kif.cha,8632
830,kif,&=laugh .,1,kif.cha,8642
831,kif,&=laugh .,1,kif.cha,8646
832,kif,&=laugh (.) .,1,kif.cha,8649
833,kif,you know what she's gonna go know how she's gonna go .,11,kif.cha,8650
834,kif,(be)cause he he beats her up he's gonna go xxx .,10,kif.cha,8654
835,kif,&=laugh .,1,kif.cha,8664
836,kif,&=laugh .,1,kif.cha,8668
837,kif,no I'm no:t (.) &=laugh (.) .,5,kif.cha,8672
838,kif,an(d) &~wur .,2,kif.cha,8676
839,kif,no .,1,kif.cha,8684
840,kif,no .,1,kif.cha,8687
841,kif,not yet .,2,kif.cha,8690
842,kif,how (di)d you do that ?,5,kif.cha,8694
843,kif,mommy that's not how it goes: .,6,kif.cha,8703
844,kif,it goes like this (.) .,4,kif.cha,8706
845,kif,how's my this ?,3,kif.cha,8709
846,kif,no thanks [!] my name (.) .,4,kif.cha,8718
847,kif,wai(t) .,1,kif.cha,8727
848,kif,yes .,1,kif.cha,8745
849,kif,we're not her friend .,4,kif.cha,8764
850,kif,when when I go [//] when I'm never gonna come to your house again when when you say [//] when you come to my house I'm say no: .,26,kif.cha,8775
851,kif,who me ?,2,kif.cha,8784
852,kif,you're a stupid girl (.) .,4,kif.cha,8790
853,kif,look wha(t) I make .,4,kif.cha,8799
854,kif,I don't care either .,4,kif.cha,8809
855,kif,know what ?,2,kif.cha,8818
856,kif,ye:ah .,2,kif.cha,8824
857,kif,you know what ?,3,kif.cha,8828
858,kif,this is a &~vooh [//] our painting is nice .,8,kif.cha,8831
859,kif,right (.) ?,1,kif.cha,8834
860,kif,"that's not good , right (.) ?",4,kif.cha,8837
861,kif,&~yuh:uhk (.) .,2,kif.cha,8840
862,kif,&=laugh .,1,kif.cha,8847
863,kif,it's not funny .,3,kif.cha,8851
864,kif,&=laugh &-uh &~hee &~hee .,4,kif.cha,8858
865,kif,&=laugh well well how you smell &=laugh .,7,kif.cha,8868
866,kif,what (.) ?,1,kif.cha,8874
867,kif,she said it .,3,kif.cha,8877
868,kif,an(d) an(d) ours is pretty (.) .,5,kif.cha,8889
869,kif,&=laugh you know what when big tough Eddie [//] when she gets when she touches big tough Eddie he'll open his mouth an(d) bite her an(d) go then she'll go &~ae:aen &=laugh .,32,kif.cha,8901
870,kif,&~a:h &~a:h &~a:h &=laugh (.) .,7,kif.cha,8907
871,kif,she a chick .,3,kif.cha,8911
872,kif,yeah .,1,kif.cha,8926
873,kif,an(d) this is me .,4,kif.cha,8929
874,kif,an(d) this is me .,4,kif.cha,8932
875,kif,tough Eddie .,2,kif.cha,8935
876,kif,I'm gonna hurt you too .,5,kif.cha,8966
877,kif,what (.) ?,1,kif.cha,8981
878,kif,what ?,1,kif.cha,8985
879,kif,well she painted .,3,kif.cha,8988
880,kif,Colette .,1,kif.cha,8991
881,kif,no: .,1,kif.cha,8997
882,kif,well she painted [//] well I hadta do that (be)cause she painted Colette .,12,kif.cha,9000
883,kif,mommy you make the &~k .,5,kif.cha,9015
884,kif,now I'm a make &~f (.) .,5,kif.cha,9034
885,kif,no: .,1,kif.cha,9040
886,kif,(be)cause I'm makin(g) my name .,5,kif.cha,9043
887,kif,that's my name (.) .,3,kif.cha,9049
888,kif,&~sigh .,1,kif.cha,9053
889,kif,yes .,1,kif.cha,9057
890,kif,I'm gonna paint the same thing I did the other time .,11,kif.cha,9063
891,kif,I painted something else .,4,kif.cha,9069
892,kif,an(d) it's gonna be jus(t) the same size (.) it's gonna be +...,11,kif.cha,9072
893,kif,it's gonna be the same thing .,6,kif.cha,9079
894,kif,"well it was &-um , (.) tough Eddie .",6,kif.cha,9088
895,kif,"wait , wait +...",2,kif.cha,9091
896,kif,it was a strong man .,5,kif.cha,9097
897,kif,a mas(k) .,2,kif.cha,9103
898,kif,a mask an(d) a big [//] an(d) big toe (.) .,8,kif.cha,9109
899,kif,yeah .,1,kif.cha,9115
900,kif,a fa:ce .,3,kif.cha,9121
901,kif,it's something spo:oky .,4,kif.cha,9133
902,kif,it's a spooky man .,4,kif.cha,9136
903,kif,it's spook yeah it's spo:oky (.) .,6,kif.cha,9142
904,kif,it both spooky .,3,kif.cha,9145
905,kif,this one's gonna be spooky too (.) .,6,kif.cha,9148
906,kif,awright [: alright] .,1,kif.cha,9161
907,kif,yes [//] (be)cause you'll be scared a [: of] it .,7,kif.cha,9168
908,kif,no I'm not (.) .,3,kif.cha,9174
909,kif,so I'm finiss [: finished] so I'm finiss [: finished] I get through then it'll be finished (.) .,13,kif.cha,9178
910,kif,look what I'm makin(g) .,4,kif.cha,9251
911,kif,yeah it's getting scarier .,4,kif.cha,9257
912,kif,"an(d) I'll be afraid of it , when I get through with it .",12,kif.cha,9260
913,kif,oop (.) when you get through [//] when I get through then it'll be scar:y .,14,kif.cha,9263
914,kif,awright [: alright] (.) .,1,kif.cha,9269
915,kif,it's gonna be scary (.) .,4,kif.cha,9273
916,kif,a little scary (.) .,3,kif.cha,9276
917,kif,I better hurry up for xxx (.) .,6,kif.cha,9279
918,kif,it's finishh [: finished] .,2,kif.cha,9283
919,kif,that's scary .,2,kif.cha,9301
920,kif,yes .,1,kif.cha,9308
921,kif,maybe (be)cause it has a [//] (be)cause it's the same thing .,10,kif.cha,9318
922,kif,yeah .,1,kif.cha,9324
923,kif,yeah (.) it's the same .,4,kif.cha,9333
924,kif,yeah yeah it is night time .,6,kif.cha,9342
925,kif,yeah .,1,kif.cha,9345
926,kif,an this is him in the dark .,7,kif.cha,9348
927,kif,an this is him in the dark .,7,kif.cha,9354
928,kif,awright [: alright] (.) .,1,kif.cha,9371
929,kif,I (d)on't know (.) .,3,kif.cha,9378
930,kif,I don't know .,3,kif.cha,9381
931,kif,it's a microphone (.) .,3,kif.cha,9387
932,kif,I wasn't .,2,kif.cha,9396
933,kif,not me .,2,kif.cha,9408
934,kif,mm &~pepsuhkoluh .,2,kif.cha,9417
935,kif,hi (.) try it on me .,5,kif.cha,9422
936,kif,don't do it on me (be)cause I don't [//] I don't care (.) .,11,kif.cha,9425
937,kif,I can pick it up (.) .,5,kif.cha,9432
938,kif,anyway (.) .,1,kif.cha,9435
939,kif,anyway I can pick it up .,6,kif.cha,9438
940,kif,(.) &~groan &~hoo:oo that was so heavy (.) &~groan .,8,kif.cha,9444
941,kif,&~hoo:oo (.) see I can pick this up (.) .,8,kif.cha,9447
942,kif,yeah (.) .,1,kif.cha,9453
943,kif,yeah (.) pick it up up to that wall (.) .,8,kif.cha,9460
944,kif,throw it up to there (.) .,5,kif.cha,9463
945,kif,&~aeio:oo that xxx was too .,6,kif.cha,9466
946,kif,wanna see wanna see me do it [=! laughing] ?,7,kif.cha,9469
947,kif,(.) that wasn't me (.) .,3,kif.cha,9472
